News,Rating
"Photographs show U.S. President Donald Trump's personal lawyer, Rudolph Giuliani, with hair dye melting down his face during a news conference.",mostly-true
U.S. President Donald Trump has a clear path to victory through the 12th Amendment because there is evidence of massive and coordinated voter fraud in key swing states,false
Filmmaker and actor Woody Allen has died,false
"The Instagram account for Pope Francis ""liked"" a racy image of a Brazilian model",true
"The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.",true
"U.S. President Donald Trump's personal attorney Rudy Giuliani suggested using a legal tactic seen in the 1992 movie ""My Cousin Vinny"" in a court case about 2020 voting",correct-attribution
"As of mid-November, several battleground states had not certified results of the popular vote in the 2020 presidential race, which meant U.S. President Donald Trump had an opportunity to defy the election's outcome",mixture
Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,true
Photographs show the 2020 Rockefeller Center Christmas tree in New York City.,true
Actor George Clooney once gifted each of his 14 closest friends a suitcase filled with $1 million in cash,true
"Reputed mobster ""Skinny Joey"" Merlino was hired by the Biden campaign to rig the 2020 U.S. election.",false
"Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020",false
Large numbers of poll watchers were thrown out of vote counting rooms in many key battleground states in the 2020 U.S. presidential election,false
A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020,true
"In an interview with Fox News, White House Press Secretary Kayleigh McEnany said that COVID-19 guidelines are “Orwellian.”",correct-attribution
Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,false
"After Alex Trebek died of advanced pancreatic cancer, his ""net worth left his family in tears.",false
A photograph shows Michigan Gov. Gretchen Whitmer not wearing a mask at a news conference announcing new COVID-19 restrictions,miscaptioned
Votes cast for Mitt Romney during the 2012 election were switched to President Barack Obama,false
A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide,false
Walmart partnered with other companies to provide free Thanksgiving dinners in 2020,mostly-true
"Following the 2020 U.S. presidential election, Attorney General William Barr called an emergency meeting with President Donald Trump after a major voting ndiscovery was made",outdated
"Rudy Giuliani made notable remarks involving the word ""opacity,"" Mickey Mouse, and ""strict scrutiny"" during oral arguments in a Trump campaign court case",true
"In November 2020, the Canadian government approved the use of psilocybin therapy, which uses the hallucinogenic chemical compound found in psychedelic mushrooms, to ease anxiety and depression associated with a terminal diagnosis.",mostly-true
"A member of U.S. President-elect Joe Biden's transition team, Peter Neffenger, served as chairman of Dominion Voting's ""subsidiary,"" Smartmatic",mostly-false
"An 1860 painting by Austrian artist Ferdinand Georg Waldmüller shows a woman walking down a path focused on an iPhone in her hands, thus depicting a time traveler",false
Country music icon Dolly Parton helped fund Moderna's COVID-19 vaccine,true
"In mid-November 2020, paper products, disinfecting wipes, and cleaning supplies sold out in U.S. stores, with inventory reduced to the same levels seen in March 2020",mixture
"A mummified monk was found in Mongolia seated in lotus position and ""still alive.",mixture
"In 2011, a Chinese teenager sold his kidney in exchange for cash, which he used to buy an iPhone and an iPad",true
A video shows a chameleon quickly changing colors as it climbs a series of connected colored pencils.,false
"On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure",mostly-false
A service dog will approach a stranger to find help if their owner is having a medical emergency. ,mostly-true
"A photograph shows Dallas Jones, a member of U.S. President-elect Joe Biden's campaign team, being arrested for voter fraud.",false
"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election",correct-attribution
"Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election",true
The Biden Cancer Initiative spent millions on salaries but nothing on cancer research,mixture
"A study conducted by Johns Hopkins University researchers in 2018 found that just over one-quarter of people are able to properly recognize the most commonly used English version of the lowercase print ""G.",true
"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020",unproven
"The state of California issued ""unlawful"" mail-in ballots, and the outcome of the 2020 U.S. presidential election is in jeopardy",mixture
"Outgoing U.S. President Barack Obama wrote that ""we're just temporary occupants of this office"" in a letter to President Donald Trump during the 2016 White House transition.",correct-attribution
"In November 2020, Ticketmaster announced that it planned to require event attendees to verify that they have tested negative for the novel coronavirus within a 72-hour time frame",mostly-false
"An open letter to Joe Biden about ""voter fraud,"" in November 2020, was written by Mike Huckabee",correct-attribution
"Photographs show a road traffic warning sign that reads: ""Do Not Let Moose Lick Your Car.",true
"The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration",mixture
Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration,true
