News,Rating
"Michael Caputo stated on September 13, 2020 in a Facebook video: ""There are hit squads being trained all over this country” to violently oppose a second term for President Donald Trump.",false
"Li-Meng Yan stated on September 15, 2020 in an interview on “Tucker Carlson Tonight”: “This virus, COVID-19 SARS-CoV-2 virus, actually is not from nature. It is a man-made virus created in the lab.”",pants-fire
"Viral image stated on September 2, 2020 in a Facebook post: Selene Delgado Lopez is “everyone’s friend in Facebook.”",false
"Tweets stated on September 11, 2020 in a Tweet: “Here is the fire drone video that Twitter, Google, and YouTube didn't want us to see.”",false
"Facebook posts stated on August 15, 2020 in a Facebook post: If Joe Biden steps down, Nancy Pelosi will become vice president.",false
"Mun Choi stated on August 28, 2020 in a press conference: “The number of ICU beds is larger in Boone County by a factor of three” compared to Orange County for the University of North Carolina.",false
"Facebook posts stated on August 31, 2020 in a Facebook post: “You people hate on Trump but he put on a child protective force that found over 300 missing kids in less than 30 days.”",false
"Josh Hawley
 stated on August 23, 2020 in a Facebook post: ""USPS currently has the most cash on hand in its history, (approximately) $15 billion.""",mostly-true
"Tony Evers stated on September 15, 2020 in a media briefing: “Wisconsin is one of the nine states with the highest rate of infection per capita.”",mostly-true
"Instagram posts stated on September 14, 2020 in an Instagram post: The same deputy who got shot through her jaw in Saturday’s shooting is the same officer seen on video laughing and smirking at the scene of security guard Andres Guardado’s death after he was shot and killed by LASD officers on June 18th, 2020.”",false
"Donald Trump stated on September 16, 2020 in a pair of tweets: Says Joe Biden played N.W.A.’s “F--- Tha Police” during an event in Florida.",pants-fire
"Viral image stated on September 12, 2020 in a Facebook post: Map shows that wildfires stop at the US.-Canada border.",false
"Facebook posts stated on September 11, 2020 in a Facebook post: “Houston Texans coming out for the Black National Anthem then going into the locker room for THE REAL NATIONAL ANTHEM is DISGRACEFUL.”",mostly-false
"Facebook posts stated on September 10, 2020 in a Facebook post: West Coast wildfires are due to “bad forest maintenance,” not climate change.",false
"Instagram posts stated on September 12, 2020 in a meme: A CNN headline reads: “Members of Crip gang volunteer to fight wildfires after sky turns red.”",false
"Facebook posts stated on September 14, 2020 in a Facebook post: Says a Twitter account for ""Scarsdale NY Antifa"" tweeted that ""chapters of Antifa around Oregon have collaborated to ignite fires around the state.""",false
"Facebook posts stated on September 13, 2020 in a Facebook post: Says a photo shows an ambushed Los Angeles police officer and that the NFL intends to “honor and praise the organization” that stood outside of the hospital chanting, “We hope she dies.”",false
"Dan Forest stated on September 2, 2020 in an interview: ""All evidence points to the fact that our kids are 17 times more likely to have ill effects from the seasonal flu than they are from the coronavirus.”",mostly-false
"Facebook posts stated on September 14, 2020 in a Facebook post: “CDC announces that ordinary (non-N95) masks (which most people are wearing) will do nothing to protect you against wildfire smoke … Fun fact: smoke particles are far larger than SARS-CoV-2 particles.”",false
"Facebook posts stated on September 13, 2020 in a text post: ""ANTIFA is now carrying chain saws, and cutting down utility poles, and starting more fires.""",false
"Facebook posts stated on September 7, 2020 in a Facebook post: “In 1983, Joe Biden voted in favor of taxing 50% of Social Security” and in 1993, Biden “was the deciding vote in raising the percentage taxed on Social Security from 50% to 85%.”",half-true
"Mark Kelly stated on September 2, 2020 in campaign website: Says Sen. Martha McSally “supported a plan to turn Medicare into a voucher program and ‘shift costs’ onto seniors” and “even supported raising the retirement age.”",mostly-true
"Lucy McBath stated on September 9, 2020 in an ad: Says Karen Handel voted with Donald Trump, ""gutting health care for millions, supporting horrific child separation policies"" and for ""abortion bans.""",half-true
" Karen Handel stated on August 24, 2020 in an ad: Says Lucy McBath ""is supporting those who attack the police.""",false
"Facebook posts stated on September 5, 2020 in a Facebook post: “Kroger Corporate says employees can not wear flag masks but they can wear BLM masks!”",false
"Joe Biden stated on September 7, 2020 in a Labor Day event: Says Donald Trump “let federal contractors double offshoring jobs in his first 18 months in office.”",half-true
"Viral image stated on September 11, 2020 in a Facebook post: 
Says Donald Trump said, 'Africans Are Lazy, Good At Sex, Theft.'",pants-fire
"Viral image stated on September 11, 2020 in a Facebook post: Photo shows a man who burned the car of an antifa member.",false
"Facebook posts stated on September 7, 2020 in a post: Photo shows “some of the firefighters in California fighting fires 24/7 to save people's lives and property.”",false
"Facebook posts stated on September 11, 2020 in a post: “KXL Radio in Portland reported today that Firefighters are now being shot at by suspected Antifa and BLM members.”",false
"Viral image stated on September 10, 2020 in a Facebook post: Says Joe Biden and Gretchen Whitmer were maskless at the Detroit Athletic Club “while OUR children are being mandated to wear a mask while playing outdoor sports.”",false
"Facebook posts stated on September 9, 2020 in a post: “Canada has just criminalized all CV19 measures requiring masks, distancing, quarantining & vaccines.”",false
"Facebook posts stated on September 2, 2020 in a Facebook post: Anti-poaching organizations dye elephant tusks and rhino horns with “the same pink dye that is used to mark stolen banknotes.”",false
"Facebook posts stated on September 11, 2020 in a Facebook post: “Kenosha car dealer kills himself after insurance won’t cover … damages caused by the riots.”",pants-fire
"Donald Trump stated on September 10, 2020 in a speech at a rally in Michigan: ""After the last administration nearly killed the US auto industry, I saved the U.S. auto industry ... We brought you a lot of car plants… (and Japan) “announced five car companies are coming to Michigan.”",false
"Paul Romero stated on September 9, 2020 in a tweet: “Pallet Company in Oregon City confirmed Antifa arsonist on camera. Douglas County Sheriff has 6 ANTIFA arsonists in custody.”",false
"Donald Trump stated on September 10, 2020 in a speech in Michigan: Says Joe Biden “will destroy your protections for pre-existing conditions.”",pants-fire
"Joe Biden stated on September 9, 2020 in a speech in Warren, Mich.: The “U.S. trade deficit is at an all-time high under Trump in the last three years.”",half-true
"Donald Trump stated on September 1, 2020 in a television interview: “There was tremendous cheating in New York”",pants-fire
"Facebook posts stated on September 9, 2020 in a series of images: Most of the wildfires on the West Coast are “all being started by antifa.”",false
"Instagram posts stated on September 9, 2020 in an Instagram post: “CDC announces that students may be kept from parents overnight as Ohio sets up COVID-19 FEMA camps.”",pants-fire
"Joe Biden stated on September 9, 2020 in a speech in Warren, Mich.: “Military COVID infected: 118,984. Military COVID deaths: 6,114.”",false
