"Noticia","Tipo","Pagina"
"A escala nacional, entre el 11 de marzo y el 12 de julio del 2020, el ECU 911 ha registrado 101 alertas por intoxicación con productos de limpieza. Así lo dio a conocer la entidad este 18 de julio del 2020 por medio de un comunicado.",0,"El Comercio"
"El Gobierno de Ecuador informa este 18 de julio del 2020 que en las últimas 24 horas el país registró un incremento de 938 casos de covid-19. Con ello, la cifra del total de personas contagiadas con la enfermedad en el país asciende a 73 382.",0,"El Comercio"
"El Comité de Operaciones de Emergencia (COE) Nacional autorizó que los domingos circulen vehículos particulares en los cantones con semáforo amarillo en Ecuador, pero con un esquema de alternancia de placas para evitar aglomeraciones por el covid-19.",0,"El Comercio"
"Los artesanos de Atahualpa cambiaron la confección de muebles por la de ataúdes. Fue entre marzo y abril, cuando la mortalidad aumentó súbitamente.",0,"El Comercio"
"Zine.ec y Choloflix son dos emprendimientos ecuatorianos que se suman al ecosistema de plataformas de ‘streaming’. La producción nacional ocupa un lugar preferencial en estos nuevos portales de exhibición cinematográfica.",0,"El Comercio"
"La paulatina reactivación económica del país, tras el cambio de semáforo en varios cantones, provocó que la venta de vehículos en junio se levantara levemente. Las cifras muestran que los clientes buscan automotores útiles y de bajo costo, para emprender.",0,"El Comercio"
"El equipo que acompañará al presidente Lenín Moreno en su último tramo en el poder se termina de configurar. La noche de este viernes, 17 de julio del 2020, la Asamblea designó a María Alejandra Muñoz como la cuarta Vicepresidenta del actual período presidencial.",0,"El Comercio"
"La designación de María Alejandra Muñoz como la cuarta vicepresidenta del período de Lenín Moreno ya generó reacciones. La abogada guayaquileña, de 41 años, logró 75 votos afirmativos en la sesión legislativa, efectuada la noche de este viernes, 17 de julio del 2020.",0,"El Comercio"
"Este viernes 17 de julio del 2020 está previsto que se inicie la construcción de los muros con material rocoso para reducir la velocidad de la erosión que afecta al río Coca, informó la Corporación Eléctrica del Ecuador (Celec).",0,"El Comercio"
"El Centro de Rehabilitación Social (CRS) de Tulcán, capital del Carchi, se encuentra bajo la observación de las autoridades de salud de la provincia fronteriza con Colombia. En torno al local se estableció un cerco epidemiológico desde el jueves 16 de julio del 2020, luego que 10 privados de la libertad dieron positivo para covid 19. Hoy, viernes 17 de julio, entre tanto, se conoció de dos afectados más. Así lo informó Edwin Valverde, director del CRS.",0,"El Comercio"
"El incremento de la mortalidad y el número de contagiados de covid-19 mantiene en alerta a la capital ecuatoriana. Las cifras muestran que no se está aplanando la curva epidemiológica.",0,"El Comercio"
"La intención era cruzar por Ecuador para viajar desde Perú hasta Venezuela. Edwin Subieta Ramírez, de 27 años, hizo una escala en Guayaquil como parte de su periplo, sin imaginarse que la pandemia modificaría sus planes.",0,"El Comercio"
"Cuando parecía que tenía todo bajo (relativo) control en esta guerra civil que vive la Ecuafútbol, Francisco Egas recibe dos puñaladas que ponen (otra vez) en duda todo su proyecto: una de Antonio Cordón, el Director Deportivo de la Federación Ecuatoriana de Fútbol, y otra de Jordi Cruyff, el entrenador de la Tricolor.",0,"El Comercio"
"Hace casi siete milenios llegó a nuestro sistema solar un cometa que los ecuatorianos podrán ver esta vez a simple vista. En su anterior visita, el ser humano vivía en la Edad de Piedra, apenas había nacido la agricultura y faltaban mil años para que los sumerios inventaran la escritura.",0,"El Comercio"
"Quito reportó 10 386 casos confirmados de covid-19 con pruebas PCR, en tanto que Ecuador alcanzó 72 444 contagios, según el informe Nro. 141 emitido por el Ministerio de Salud Publica de Ecuador con datos recabados hasta las 08:00 de este viernes 17 de julio del 2020.",0,"El Comercio"
"La presidenta del movimiento Fuerza Compromiso Social (FCS), Vanessa Freire, dijo ayer, miércoles 15 de julio del 2020, que una sentencia del Tribunal Contenciosos Electoral (TCE) habría aprobado la inscripción de ese partido. Sin embargo, el actor de la demanda, Carlos Arboleda, dijo que no es así.",0,"El Comercio"
"Permaneció tendido en la calle cinco minutos. Tres hombres lo pateaban y lo golpeaban con un palo. Solo cubrió la cabeza con sus manos y desesperado pedía que se detuvieran.",0,"El Comercio"
"Tras recibir tratamiento y luego de permanecer en aislamiento, 443 Personas Privadas de la Libertad (PPL) del Centro de Rehabilitación Social (CRS) de Ambato fueron dadas de alta. Ellos dieron positivo para covid-19.",0,"El Comercio"
"Dos adultos mayores del Hogar Susana Mancheno de Pinto, de la Junta Cantonal de la Cruz Roja de Otavalo (Imbabura), dieron positivo en las pruebas rápidas para covid-19.",0,"El Comercio"
"Desde el 2017 cada año, en determinadas temporadas, la Armada detecta grandes flotas ubicadas en los límites de la Zona Económica Exclusiva insular de Ecuador. En marzo del 2019, por ejemplo, se alertó sobre la presencia de 245 barcos de bandera asiática.",0,"El Comercio"
"A más de cien días del anuncio del primer caso de coronavirus en el país, el sábado 29 de febrero del 2020, en Ecuador, hay más interés por acceder a pruebas para descartar o confirmar la presencia del coronavirus. Son dos tipos de test, diagnósticas y para medir los anticuerpos que se han generado durante y después de una infección. Una es la PCR -también conocida como test de reacción en cadena de la polimerasa o RT-PCR, en tiempo real-. La otra es la rápida que detecta anticuerpos IgG e IgM, para lo cual se aplican dos técnicas conocidas como electroquimioluminiscencia y elisa.",0,"El Comercio"
"Un sismo de 3.4 grados se registró a las 16:25 de este 16 de julio del 2020 en Naranjal, provincia del Guayas.",0,"El Comercio"
"El Municipio de Guayaquil lanzó la campaña comunicacional ‘No te confíes’, a través de la cual hace un llamado a la ciudadanía a mantener las medidas de bioseguridad para evitar un rebrote de covid-19 en la ciudad.",0,"El Comercio"
"En el marco de la ratificación del acuerdo con la Asociación Europea de Libre Comercio (EFTA), por sus siglas en inglés, y con el objetivo de fortalecer las relaciones bilaterales entre Ecuador y Suiza, este jueves, 16 de julio del 2020, se realizó el lanzamiento oficial de la Cámara de Industrias, Comercio y Servicios Ecuatoriano Suiza (Swisscham).",0,"El Comercio"
"Ecuador superó a China en el número de víctimas mortales por el coronavirus y ocupa el puesto 27 en contagios a escala mundial, según el mapa de la universidad Johns Hopkins de Estados Unidos.",0,"El Comercio"
"El presidente Lenín Moreno entregó hoy, jueves 16 de julio del 2020, 446 viviendas en los cantones de El Carmen, Tosagua y Olmedo, provincia de Manabí, en las que se invirtieron USD 12 millones. Durante un recorrido, el mandatario dijo que se debe “reactivar al país”.",0,"El Comercio"
"El paradero de Andrea Valentina Santiago Rebolledo se desconoce desde el pasado 14 de julio del 2020. La mujer de 27 años desapareció en Santo Domingo. Está embarazada y próxima a dar a luz.",0,"El Comercio"
"Hace un mes, Santiago Viteri entregó en el juzgado de tránsito de Quito un escrito en el que solicitó una audiencia para impugnar tres infracciones viales cometidas durante la pandemia. La idea es evitar el pago de multas y la reducción de puntos en la licencia, pero hasta el momento, el juez no ha fijado fecha para esa diligencia. Lo único que sabe es que los funcionarios están copados de trabajo.",0,"El Comercio"
"Desde que el 16 de marzo pasado el Ejecutivo decretó la emergencia sanitaria por el covid-19, 773 ecuatorianos regresaron al país desde Chile, informó hoy, jueves 16 de julio del 2020, el Ministerio de Relaciones Exteriores.",0,"El Comercio"
"En las provincias de Guayas, Cañar, Azuay y Orellana están los 11 cantones que desenvuelve sus actividades en semáforo verde.",0,"El Comercio"
"Durante la pandemia, la Policía de niños ha atendido 722 casos en el país. Las limitaciones por el covid-19 dificultan denunciar.",0,"El Comercio"
"Inmerso en un mar de incertidumbres, el fútbol sudamericano comienza el intrincado camino hacia la resurrección. El coronavirus detuvo la acción en marzo y Paraguay será el viernes el encargado de reiniciar los torneos nacionales, imitando a un Rio de Janeiro que en junio rompió la cuarentena de gol.",0,"El Comercio"
"El Ministerio de Economía Popular y Solidaria (MIES) lanzó este miércoles 15 de julio del 2020 la campaña 'Yo Muevo al Ecuador', que busca incentivar la promoción y comercialización de los productos y servicios de las organizaciones de la Economía Popular y Solidaria (EPS) del Ecuador.",0,"El Comercio"
"La Cancillería informó este miércoles, 15 de julio del 2020, sobre la repatriación de los restos mortales de cuatro ecuatorianos que fallecieron en el último año, mientras intentaban cruzar o tras haber cruzado la frontera de México con Estados Unidos.",0,"El Comercio"
"El presidente del Consejo de Participación Ciudadana y Control Social, Christian Cruz, aseguró que solicitó al Ministerio de Salud que se proceda a la recalificación de su carné de discapacidad. Lo dijo este miércoles, 15 de julio del 2020, en la sesión del Pleno del Cpccs.",0,"El Comercio"
"Odontomachus davidsoni es el nombre de la nueva hormiga encontrada en Ecuador, que es considerada una de las cinco especies más grandes del Neotrópico. Su hallazgo fue publicado este lunes 13 de julio del 2020 en la revista ZooKeys.",0,"El Comercio"
"El próximo viernes 17 de julio del 2020 se inaugura la Trienal de Yokohama (Japón). En este evento, uno de los encuentros de arte contemporáneo más importantes del mundo, participará el ecuatoriano Oscar Santillán, un artista que, desde hace más de una década, trabaja a partir de las posibles conexiones que se pueden generar entre el arte y la ciencia.",0,"El Comercio"
"El Ministerio de Telecomunicaciones y de la Sociedad de la Información (Mintel) puso en marcha este miércoles, 15 de julio del 2020, dos nuevos proyectos para ampliar la cobertura digital en el país.",0,"El Comercio"
"El Directorio de la empresa pública Petroecuador autorizó el lunes 13 de julio del 2020 iniciar el proceso de negociación para la venta de 50 millones de barriles de crudo a largo plazo con China, según un documento al que accedió este Diario.",0,"El Comercio"
"El 2020 llegó con doble celebración para Consuelo Vargas. La cantante cumple 85 años de vida y, al mismo tiempo, conmemora sus 55 años sobre los escenarios del país y el mundo.",0,"El Comercio"
"Una representación de Médicos Sin Fronteras (MSF) se reunió con el alcalde Jorge Yunda y también visitó instalaciones de salud y centros de acogida este martes 14 de julio del 2020.",0,"El Comercio"
"Chillogallo y Guamaní están entre las 10 parroquias del Ecuador con más números de casos de covid-19. Ambas localidades del sur del Quito registran 882 y 737 contagiados, respectivamente, hasta este 14 de julio del 2020.",0,"El Comercio"
